"STATION","DATE","ACMC","ACMH","ACSC","ACSH","ADPT","ASLP","ASTP","AWBT","AWDR","AWND","DAEV","DAPR","DASF","DATN","DATX","DAWM","DWPR","EVAP","FMTM","FRGB","FRGT","FRTH","GAHT","MDEV","MDPR","MDSF","MDTN","MDTX","MDWM","MNPN","MXPN","PGTM","PRCP","PSUN","RHAV","RHMN","RHMX","SN01","SN02","SN03","SN11","SN12","SN13","SN14","SN21","SN22","SN23","SN31","SN32","SN33","SN34","SN35","SN36","SN51","SN52","SN53","SN54","SN55","SN56","SN57","SN61","SN72","SN81","SN82","SN83","SNOW","SNWD","SX01","SX02","SX03","SX11","SX12","SX13","SX14","SX15","SX17","SX21","SX22","SX23","SX31","SX32","SX33","SX34","SX35","SX36","SX51","SX52","SX53","SX54","SX55","SX56","SX57","SX61","SX72","SX81","SX82","SX83","TAVG","TAXN","THIC","TMAX","TMIN","TOBS","TSUN","WDF1","WDF2","WDF5","WDFG","WDFI","WDFM","WDMV","WESD","WESF","WSF1","WSF2","WSF5","WSFG","WSFI","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT12","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01","WV03","WV07","WV18","WV20","alt","station_info","station_name","time"
"USW00003131","2023-03-10",,,,,,,,,,"   17",,,,,,,,,,,,,,,,,,,,,,,"  155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  167","   94",,,,"  190","  180",,,,,,,,"   54","   76",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-03-11",,,,,,,,,,"   28",,,,,,,,,,,,,,,,,,,,,,,"   18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  167","  139",,,,"  190","  180",,,,,,,,"   54","   67",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-03-12",,,,,,,,,,"   21",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  189","  128",,,,"  300","  300",,,,,,,,"   54","   67",,,,"    1","    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-03-13",,,,,,,,,,"   22",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  189","  117",,,,"  350","  300",,,,,,,,"   45","   63",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-03-14",,,,,,,,,,"   19",,,,,,,,,,,,,,,,,,,,,,,"   51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  183","  111",,,,"  150","  170",,,,,,,,"   54","   72",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-03-15",,,,,,,,,,"   43",,,,,,,,,,,,,,,,,,,,,,,"  366",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  150","  111",,,,"  180","  180",,,,,,,,"  107","  130",,,,"    1","    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-03-16",,,,,,,,,,"   15",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  156","   94",,,,"  250","  220",,,,,,,,"   54","   72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-03-17",,,,,,,,,,"   22",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  178","   94",,,,"  320","  300",,,,,,,,"   54","   67",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-03-18",,,,,,,,,,"   15",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  250","   83",,,,"  230","  240",,,,,,,,"   67","   85",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-03-19",,,,,,,,,,"   27",,,,,,,,,,,,,,,,,,,,,,,"   20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  172","  122",,,,"  180","  200",,,,,,,,"   58","   72",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-03-20",,,,,,,,,,"   36",,,,,,,,,,,,,,,,,,,,,,,"    5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  161","  117",,,,"  190","  210",,,,,,,,"   67","   89",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-03-21",,,,,,,,,,"   53",,,,,,,,,,,,,,,,,,,,,,,"  351",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  156","  106",,,,"  190","  190",,,,,,,,"  103","  148",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-03-22",,,,,,,,,,"   35",,,,,,,,,,,,,,,,,,,,,,,"   33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  156","  100",,,,"  190","  190",,,,,,,,"   72","   98",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-03-23",,,,,,,,,,"   34",,,,,,,,,,,,,,,,,,,,,,,"   25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  144","   83",,,,"  280","  270",,,,,,,,"   81","   98",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-03-24",,,,,,,,,,"   26",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  161","   83",,,,"  250","  240",,,,,,,,"   72","  103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-03-25",,,,,,,,,,"   25",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  161","   67",,,,"  280","  260",,,,,,,,"   63","   89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-03-26",,,,,,,,,,"   26",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  161","   61",,,,"  290","  280",,,,,,,,"   67","   94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-03-27",,,,,,,,,,"   20",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  222","   61",,,,"  330","  330",,,,,,,,"   63","   76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-03-28",,,,,,,,,,"   19",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  206","   94",,,,"  280","  300",,,,,,,,"   58","   72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-03-29",,,,,,,,,,"   26",,,,,,,,,,,,,,,,,,,,,,,"   84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  139","   83",,,,"  280","  210",,,,,,,,"   81","  103",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-03-30",,,,,,,,,,"   27",,,,,,,,,,,,,,,,,,,,,,,"   33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  144","   83",,,,"  230","  240",,,,,,,,"   89","  116",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-03-31",,,,,,,,,,"   22",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  167","   67",,,,"  330","  280",,,,,,,,"   63","   81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-04-01",,,,,,,,,,"   21",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  200","   67",,,,"  300","  300",,,,,,,,"   63","   76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-04-02",,,,,,,,,,"   22",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  172","   83",,,,"  220","  220",,,,,,,,"   58","   76",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-04-03",,,,,,,,,,"   55",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  150","  106",,,,"  320","  320",,,,,,,,"   98","  125",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-04-04",,,,,,,,,,"   32",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  150","   50",,,,"  290","  300",,,,,,,,"   94","  116",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-04-05",,,,,,,,,,"   22",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  178","   44",,,,"  300","  300",,,,,,,,"   67","   89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-04-06",,,,,,,,,,"   19",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  217","   67",,,,"  320","  300",,,,,,,,"   67","   85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-04-07",,,,,,,,,,"   20",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  206","   83",,,,"  300","  290",,,,,,,,"   67","   81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-04-08",,,,,,,,,,"   25",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  211","   94",,,,"  290","  290",,,,,,,,"   67","   85",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-04-09",,,,,,,,,,"   21",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  194","  111",,,,"  290","  300",,,,,,,,"   54","   67",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-04-10",,,,,,,,,,"   18",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  222","  106",,,,"  230","  220",,,,,,,,"   54","   67",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-04-11",,,,,,,,,,"   22",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  206","  111",,,,"  240","  250",,,,,,,,"   58","   67",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-04-12",,,,,,,,,,"   33",,,,,,,,,,,,,,,,,,,,,,,"   15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  139","  111",,,,"  180","  170",,,,,,,,"   63","   81",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-04-13",,,,,,,,,,"   34",,,,,,,,,,,,,,,,,,,,,,,"   18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  133","  100",,,,"  190","  170",,,,,,,,"   72","   98",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-04-14",,,,,,,,,,"   24",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  167","   89",,,,"  250","  240",,,,,,,,"   58","   76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-04-15",,,,,,,,,,"   22",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  189","  106",,,,"  300","  300",,,,,,,,"   58","   81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-04-16",,,,,,,,,,"   21",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  144","  117",,,,"  300","  310",,,,,,,,"   45","   54",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-04-17",,,,,,,,,,"   19",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  178","  111",,,,"  310","  310",,,,,,,,"   45","   58",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-04-18",,,,,,,,,,"   26",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  172","  111",,,,"  230","  340",,,,,,,,"   67","   89",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-04-19",,,,,,,,,,"   26",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  194","   94",,,,"  290","  300",,,,,,,,"   67","   89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-04-20",,,,,,,,,,"   21",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  256","   94",,,,"  310","  310",,,,,,,,"   76","   98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-04-21",,,,,,,,,,"   21",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  306","  122",,,,"  330","  330",,,,,,,,"   89","  107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-04-22",,,,,,,,,,"   17",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  278","  117",,,,"  240","  240",,,,,,,,"   54","   63",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-04-23",,,,,,,,,,"   27",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  189","  133",,,,"  260","  250",,,,,,,,"   63","   76",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-04-24",,,,,,,,,,"   24",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  194","  133",,,,"  240","  240",,,,,,,,"   54","   81",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-04-25",,,,,,,,,,"   23",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  194","  133",,,,"  260","  240",,,,,,,,"   63","   81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-04-26",,,,,,,,,,"   27",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  222","  144",,,,"  270","  280",,,,,,,,"   63","   85",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-04-27",,,,,,,,,,"   18",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  228","  128",,,,"  300","  270",,,,,,,,"   54","   72",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-04-28",,,,,,,,,,"   17",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  200","  122",,,,"  280","  290",,,,,,,,"   54","   76",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-04-29",,,,,,,,,,"   19",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  206","  128",,,,"  280","  300",,,,,,,,"   54","   72",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-04-30",,,,,,,,,,"   24",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  178","  122",,,,"  170","  240",,,,,,,,"   54","   67",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-05-01",,,,,,,,,,"   36",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  167","  117",,,,"  190","  200",,,,,,,,"   63","   85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-05-02",,,,,,,,,,"   30",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  172","  111",,,,"  300","  280",,,,,,,,"   63","   94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-05-03",,,,,,,,,,"   26",,,,,,,,,,,,,,,,,,,,,,,"    5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  183","   94",,,,"  270","  250",,,,,,,,"   72","   94",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-05-04",,,,,,,,,,"   38",,,,,,,,,,,,,,,,,,,,,,,"   13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  167","  111",,,,"  260","  190",,,,,,,,"   72","   98",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-05-05",,,,,,,,,,"   26",,,,,,,,,,,,,,,,,,,,,,,"   13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  167","  100",,,,"  320","  320",,,,,,,,"   58","   72",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-05-06",,,,,,,,,,"   23",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  189","   83",,,,"  300","  290",,,,,,,,"   72","   89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-05-07",,,,,,,,,,"   24",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  206","   94",,,,"  270","  300",,,,,,,,"   72","  107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-05-08",,,,,,,,,,"   26",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  200","  122",,,,"  240","  300",,,,,,,,"   67","   85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-05-09",,,,,,,,,,"   35",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  194","  128",,,,"  270","  260",,,,,,,,"   72","   98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-05-10",,,,,,,,,,"   30",,,,,,,,,,,,,,,,,,,,,,,"    3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  189","  122",,,,"  220","  220",,,,,,,,"   67","   85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-05-11",,,,,,,,,,"   27",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  200","  139",,,,"  240","  270",,,,,,,,"   63","   89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-05-12",,,,,,,,,,"   24",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  194","  139",,,,"  250","  240",,,,,,,,"   63","   89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-05-13",,,,,,,,,,"   22",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  206","  139",,,,"  240","  250",,,,,,,,"   54","   76",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-05-14",,,,,,,,,,"   23",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  200","  139",,,,"  250","  260",,,,,,,,"   63","   81",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-05-15",,,,,,,,,,"   27",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  217","  139",,,,"  240","  250",,,,,,,,"   58","   81",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-05-16",,,,,,,,,,"   25",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  233","  139",,,,"  280","  310",,,,,,,,"   58","   85",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-05-17",,,,,,,,,,"   21",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  183","  139",,,,"  240","  250",,,,,,,,"   45","   63",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-05-18",,,,,,,,,,"   22",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  217","  128",,,,"  260","  240",,,,,,,,"   58","   72",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00003131","2023-05-19",,,,,,,,,,"   20",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  206","  144",,,,"  240","  240",,,,,,,,"   54","   67",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
